enrichment_type,subtype,retrieval_method,strategy,metric,mean,median,std,min,max,count
question_types,Factoid,elser,rewrite,R@1,0.18243386243058823,0.0,0.2632468815318098,0.0,1.0,255
question_types,Factoid,elser,rewrite,R@3,0.3596327419839216,0.3333333333,0.3780961574946244,0.0,1.0,255
question_types,Factoid,elser,rewrite,R@5,0.46546529722941177,0.5,0.4001538998834518,0.0,1.0,255
question_types,Factoid,elser,rewrite,R@10,0.5991316526619608,0.6666666667,0.4054375545486896,0.0,1.0,255
question_types,Factoid,elser,rewrite,nDCG@1,0.42745098039215684,0.0,0.49568152056709985,0.0,1.0,255
question_types,Factoid,elser,rewrite,nDCG@3,0.39013812103333334,0.3065735964,0.3852580128984935,0.0,1.0,255
question_types,Factoid,elser,rewrite,nDCG@5,0.4295687793545098,0.39038005,0.37475839767519425,0.0,1.0,255
question_types,Factoid,elser,rewrite,nDCG@10,0.4855867725635294,0.4911492932,0.36438918593127045,0.0,1.0,255
question_types,Factoid,elser,questions,R@1,0.08771241829882352,0.0,0.20380618204502637,0.0,1.0,255
question_types,Factoid,elser,questions,R@3,0.21150326797294117,0.0,0.34320125490372033,0.0,1.0,255
question_types,Factoid,elser,questions,R@5,0.2803081232494118,0.0,0.3856070020683905,0.0,1.0,255
question_types,Factoid,elser,questions,R@10,0.36855275443568625,0.1666666667,0.41985166497258825,0.0,1.0,255
question_types,Factoid,elser,questions,nDCG@1,0.2,0.0,0.4007866280951031,0.0,1.0,255
question_types,Factoid,elser,questions,nDCG@3,0.2132997444654902,0.0,0.33688990409666664,0.0,1.0,255
question_types,Factoid,elser,questions,nDCG@5,0.24221876783411764,0.0,0.34155981663965523,0.0,1.0,255
question_types,Factoid,elser,questions,nDCG@10,0.27921876648941174,0.1128451413,0.34640285020237316,0.0,1.0,255
question_types,Factoid,bm25,lastturn,R@1,0.08143790849529411,0.0,0.2003215425976339,0.0,1.0,255
question_types,Factoid,bm25,lastturn,R@3,0.16341736694588235,0.0,0.2994606346731232,0.0,1.0,255
question_types,Factoid,bm25,lastturn,R@5,0.21153750389019607,0.0,0.33893872309763684,0.0,1.0,255
question_types,Factoid,bm25,lastturn,R@10,0.2764519140984314,0.0,0.36721629530862104,0.0,1.0,255
question_types,Factoid,bm25,lastturn,nDCG@1,0.1843137254901961,0.0,0.3885023480201483,0.0,1.0,255
question_types,Factoid,bm25,lastturn,nDCG@3,0.17564011333294116,0.0,0.308079626548194,0.0,1.0,255
question_types,Factoid,bm25,lastturn,nDCG@5,0.19295067820784315,0.0,0.311143428174469,0.0,1.0,255
question_types,Factoid,bm25,lastturn,nDCG@10,0.22014473654901962,0.0,0.317636670686161,0.0,1.0,255
question_types,Factoid,bm25,rewrite,R@1,0.08529411764509803,0.0,0.20065637750166124,0.0,1.0,255
question_types,Factoid,bm25,rewrite,R@3,0.19132586367686275,0.0,0.31183779715645993,0.0,1.0,255
question_types,Factoid,bm25,rewrite,R@5,0.2531932773098039,0.0,0.3522270523756151,0.0,1.0,255
question_types,Factoid,bm25,rewrite,R@10,0.33372549019607844,0.25,0.37432028978423887,0.0,1.0,255
question_types,Factoid,bm25,rewrite,nDCG@1,0.2,0.0,0.4007866280951031,0.0,1.0,255
question_types,Factoid,bm25,rewrite,nDCG@3,0.2001594149945098,0.0,0.31160061823605734,0.0,1.0,255
question_types,Factoid,bm25,rewrite,nDCG@5,0.22227964010117646,0.0,0.3112899636011009,0.0,1.0,255
question_types,Factoid,bm25,rewrite,nDCG@10,0.25511776914509804,0.1356519734,0.310791910444765,0.0,1.0,255
question_types,Factoid,bm25,questions,R@1,0.06507625272235294,0.0,0.177840000988518,0.0,1.0,255
question_types,Factoid,bm25,questions,R@3,0.15227513227529413,0.0,0.29831669042514336,0.0,1.0,255
question_types,Factoid,bm25,questions,R@5,0.19404917522588236,0.0,0.3268176071732603,0.0,1.0,255
question_types,Factoid,bm25,questions,R@10,0.25544039838274507,0.0,0.3591960231834632,0.0,1.0,255
question_types,Factoid,bm25,questions,nDCG@1,0.15294117647058825,0.0,0.36063861837246797,0.0,1.0,255
question_types,Factoid,bm25,questions,nDCG@3,0.15851810827019608,0.0,0.29741676599426836,0.0,1.0,255
question_types,Factoid,bm25,questions,nDCG@5,0.17332378182509803,0.0,0.2958987358445902,0.0,1.0,255
question_types,Factoid,bm25,questions,nDCG@10,0.19906117209529411,0.0,0.29952325393037127,0.0,1.0,255
question_types,Factoid,bge,lastturn,R@1,0.1268347338917647,0.0,0.22963786618671544,0.0,1.0,255
question_types,Factoid,bge,lastturn,R@3,0.2610986616854902,0.0,0.3574463428068891,0.0,1.0,255
question_types,Factoid,bge,lastturn,R@5,0.3158792405839216,0.1111111111,0.37539195013173304,0.0,1.0,255
question_types,Factoid,bge,lastturn,R@10,0.4012542794894118,0.3333333333,0.40608518293298695,0.0,1.0,255
question_types,Factoid,bge,lastturn,nDCG@1,0.29411764705882354,0.0,0.4565411576455765,0.0,1.0,255
question_types,Factoid,bge,lastturn,nDCG@3,0.27927344563372547,0.0,0.3665707556224219,0.0,1.0,255
question_types,Factoid,bge,lastturn,nDCG@5,0.2973751812196078,0.1312050775,0.35785263470093837,0.0,1.0,255
question_types,Factoid,bge,lastturn,nDCG@10,0.33239890362941177,0.2021073465,0.3611070133634745,0.0,1.0,255
question_types,Factoid,bge,rewrite,R@1,0.16269530033921567,0.0,0.2464238391622629,0.0,1.0,255
question_types,Factoid,bge,rewrite,R@3,0.3206193588533333,0.25,0.36381499272920753,0.0,1.0,255
question_types,Factoid,bge,rewrite,R@5,0.3850420168062745,0.3333333333,0.38627427417093885,0.0,1.0,255
question_types,Factoid,bge,rewrite,R@10,0.4821910986627451,0.5,0.4044909128858436,0.0,1.0,255
question_types,Factoid,bge,rewrite,nDCG@1,0.3843137254901961,0.0,0.4873892157665318,0.0,1.0,255
question_types,Factoid,bge,rewrite,nDCG@3,0.3468141099090196,0.234639363,0.37527801351431894,0.0,1.0,255
question_types,Factoid,bge,rewrite,nDCG@5,0.36777110765921567,0.3065735964,0.3697876041910894,0.0,1.0,255
question_types,Factoid,bge,rewrite,nDCG@10,0.40701158740039217,0.3868528072,0.3643292899023699,0.0,1.0,255
question_types,Factoid,bge,questions,R@1,0.06572362278117647,0.0,0.172239766401839,0.0,1.0,255
question_types,Factoid,bge,questions,R@3,0.18471521942039215,0.0,0.33180914927211214,0.0,1.0,255
question_types,Factoid,bge,questions,R@5,0.22929038281843137,0.0,0.3570957270811316,0.0,1.0,255
question_types,Factoid,bge,questions,R@10,0.31676003734823527,0.0,0.39425039578391724,0.0,1.0,255
question_types,Factoid,bge,questions,nDCG@1,0.1568627450980392,0.0,0.36438649873040263,0.0,1.0,255
question_types,Factoid,bge,questions,nDCG@3,0.1830018795172549,0.0,0.3240024547391522,0.0,1.0,255
question_types,Factoid,bge,questions,nDCG@5,0.2007353938043137,0.0,0.3237980884333373,0.0,1.0,255
question_types,Factoid,bge,questions,nDCG@10,0.2362784960572549,0.0,0.32639581601667467,0.0,1.0,255
question_types,Composite,elser,lastturn,R@1,0.1887755102020408,0.0,0.2312252928490415,0.0,1.0,49
question_types,Composite,elser,lastturn,R@3,0.4071428571408163,0.3333333333,0.35825257488197737,0.0,1.0,49
question_types,Composite,elser,lastturn,R@5,0.5047619047632653,0.5,0.40132881134632414,0.0,1.0,49
question_types,Composite,elser,lastturn,R@10,0.6459183673469387,1.0,0.4215344903223302,0.0,1.0,49
question_types,Composite,elser,lastturn,nDCG@1,0.4897959183673469,0.0,0.5050762722761054,0.0,1.0,49
question_types,Composite,elser,lastturn,nDCG@3,0.4639179740244898,0.530721274,0.3907401434458047,0.0,1.0,49
question_types,Composite,elser,lastturn,nDCG@5,0.4863891867163265,0.5437713092,0.38553474547272965,0.0,1.0,49
question_types,Composite,elser,lastturn,nDCG@10,0.543085227,0.6131471928,0.3824989185953861,0.0,1.0,49
question_types,Composite,elser,rewrite,R@1,0.2108843537387755,0.1666666667,0.23576488553977007,0.0,1.0,49
question_types,Composite,elser,rewrite,R@3,0.46088435374285713,0.5,0.3527758806908345,0.0,1.0,49
question_types,Composite,elser,rewrite,R@5,0.5731292517,0.5,0.3602952802454156,0.0,1.0,49
question_types,Composite,elser,rewrite,R@10,0.7503401360551021,1.0,0.3106983210660959,0.0,1.0,49
question_types,Composite,elser,rewrite,nDCG@1,0.5306122448979592,1.0,0.5042337758225565,0.0,1.0,49
question_types,Composite,elser,rewrite,nDCG@3,0.5136475570428571,0.6131471928,0.382286694048405,0.0,1.0,49
question_types,Composite,elser,rewrite,nDCG@5,0.5482512849979592,0.6131471928,0.3505983255970724,0.0,1.0,49
question_types,Composite,elser,rewrite,nDCG@10,0.622426064955102,0.6432558215,0.3162560102141157,0.0,1.0,49
question_types,Composite,elser,questions,R@1,0.08163265306122448,0.0,0.16622319116619086,0.0,0.5,49
question_types,Composite,elser,questions,R@3,0.2414965986387755,0.0,0.35569315559533576,0.0,1.0,49
question_types,Composite,elser,questions,R@5,0.3142857142857143,0.0,0.4032707710876867,0.0,1.0,49
question_types,Composite,elser,questions,R@10,0.4578231292510204,0.3333333333,0.44437198247127874,0.0,1.0,49
question_types,Composite,elser,questions,nDCG@1,0.22448979591836735,0.0,0.42156979070537554,0.0,1.0,49
question_types,Composite,elser,questions,nDCG@3,0.263938741344898,0.0,0.3820583543533031,0.0,1.0,49
question_types,Composite,elser,questions,nDCG@5,0.2891356206408163,0.0,0.38626826069014825,0.0,1.0,49
question_types,Composite,elser,questions,nDCG@10,0.34648182524081633,0.2043823976,0.38306594706559094,0.0,1.0,49
question_types,Composite,bm25,lastturn,R@1,0.10544217686938775,0.0,0.18064274887252996,0.0,0.5,49
question_types,Composite,bm25,lastturn,R@3,0.18027210884285713,0.0,0.2653542676835751,0.0,1.0,49
question_types,Composite,bm25,lastturn,R@5,0.2653061224489796,0.0,0.3194475253750077,0.0,1.0,49
question_types,Composite,bm25,lastturn,R@10,0.37551020407755104,0.3333333333,0.39858113574072285,0.0,1.0,49
question_types,Composite,bm25,lastturn,nDCG@1,0.2857142857142857,0.0,0.45643546458763845,0.0,1.0,49
question_types,Composite,bm25,lastturn,nDCG@3,0.22604546223265307,0.0,0.3254217162060794,0.0,1.0,49
question_types,Composite,bm25,lastturn,nDCG@5,0.2578231401346939,0.0,0.3191411172192553,0.0,1.0,49
question_types,Composite,bm25,lastturn,nDCG@10,0.3008986123510204,0.1845756968,0.3385180391690994,0.0,1.0,49
question_types,Composite,bm25,rewrite,R@1,0.08333333333265305,0.0,0.160475277890411,0.0,0.5,49
question_types,Composite,bm25,rewrite,R@3,0.1836734693877551,0.0,0.25400700349365113,0.0,1.0,49
question_types,Composite,bm25,rewrite,R@5,0.2653061224469388,0.1666666667,0.3135046210058263,0.0,1.0,49
question_types,Composite,bm25,rewrite,R@10,0.4098639455755102,0.3333333333,0.37992016655524696,0.0,1.0,49
question_types,Composite,bm25,rewrite,nDCG@1,0.24489795918367346,0.0,0.4344830378784443,0.0,1.0,49
question_types,Composite,bm25,rewrite,nDCG@3,0.21478618376734693,0.0,0.2963552769621149,0.0,1.0,49
question_types,Composite,bm25,rewrite,nDCG@5,0.24423202448163264,0.1460683498,0.29955405178856387,0.0,1.0,49
question_types,Composite,bm25,rewrite,nDCG@10,0.30286924447959185,0.2184074368,0.3093667977227533,0.0,1.0,49
question_types,Composite,bm25,questions,R@1,0.06972789115714285,0.0,0.15247470454217774,0.0,0.5,49
question_types,Composite,bm25,questions,R@3,0.13435374149591836,0.0,0.2404521243668197,0.0,1.0,49
question_types,Composite,bm25,questions,R@5,0.19557823129387755,0.0,0.2899508161979473,0.0,1.0,49
question_types,Composite,bm25,questions,R@10,0.31768707482857145,0.0,0.39214521833142774,0.0,1.0,49
question_types,Composite,bm25,questions,nDCG@1,0.20408163265306123,0.0,0.40720550896397784,0.0,1.0,49
question_types,Composite,bm25,questions,nDCG@3,0.16956572049795918,0.0,0.2974981545718758,0.0,1.0,49
question_types,Composite,bm25,questions,nDCG@5,0.19111739498163266,0.0,0.29197484067317847,0.0,1.0,49
question_types,Composite,bm25,questions,nDCG@10,0.2420274462734694,0.0,0.31802389368044476,0.0,1.0,49
question_types,Composite,bge,lastturn,R@1,0.18707482993061225,0.0,0.23107201123261345,0.0,1.0,49
question_types,Composite,bge,lastturn,R@3,0.336734693877551,0.25,0.37032548858885384,0.0,1.0,49
question_types,Composite,bge,lastturn,R@5,0.41496598639183674,0.3333333333,0.38993774577498097,0.0,1.0,49
question_types,Composite,bge,lastturn,R@10,0.5472789115612244,0.5,0.4051655317135236,0.0,1.0,49
question_types,Composite,bge,lastturn,nDCG@1,0.4897959183673469,0.0,0.5050762722761054,0.0,1.0,49
question_types,Composite,bge,lastturn,nDCG@3,0.4024225140897959,0.3065735964,0.4139406670070374,0.0,1.0,49
question_types,Composite,bge,lastturn,nDCG@5,0.41952502662857144,0.469278726,0.3903722810714042,0.0,1.0,49
question_types,Composite,bge,lastturn,nDCG@10,0.47545162945510205,0.469278726,0.37779703143511073,0.0,1.0,49
question_types,Composite,bge,rewrite,R@1,0.20068027210612244,0.1666666667,0.23442105556260429,0.0,1.0,49
question_types,Composite,bge,rewrite,R@3,0.36904761904489797,0.3333333333,0.32587133907462773,0.0,1.0,49
question_types,Composite,bge,rewrite,R@5,0.455782312922449,0.5,0.35563504461774503,0.0,1.0,49
question_types,Composite,bge,rewrite,R@10,0.5948979591816327,0.5,0.3716860371423177,0.0,1.0,49
question_types,Composite,bge,rewrite,nDCG@1,0.5102040816326531,1.0,0.5050762722761054,0.0,1.0,49
question_types,Composite,bge,rewrite,nDCG@3,0.4282531153306122,0.469278726,0.3529335000168402,0.0,1.0,49
question_types,Composite,bge,rewrite,nDCG@5,0.4553358271040816,0.469278726,0.346935750013774,0.0,1.0,49
question_types,Composite,bge,rewrite,nDCG@10,0.5148647137061224,0.570641719,0.334281975260601,0.0,1.0,49
question_types,Composite,bge,questions,R@1,0.07823129251632653,0.0,0.16615212524073944,0.0,0.5,49
question_types,Composite,bge,questions,R@3,0.18877551020612246,0.0,0.29006280759945385,0.0,1.0,49
question_types,Composite,bge,questions,R@5,0.2636054421795918,0.0,0.33261508502386183,0.0,1.0,49
question_types,Composite,bge,questions,R@10,0.37891156462244896,0.3333333333,0.388265008150448,0.0,1.0,49
question_types,Composite,bge,questions,nDCG@1,0.20408163265306123,0.0,0.40720550896397784,0.0,1.0,49
question_types,Composite,bge,questions,nDCG@3,0.21306021179183673,0.0,0.32967022288514214,0.0,1.0,49
question_types,Composite,bge,questions,nDCG@5,0.24537587285714285,0.0,0.32207170338458835,0.0,1.0,49
question_types,Composite,bge,questions,nDCG@10,0.2952860793244898,0.2021073465,0.34132188490901244,0.0,1.0,49
question_types,Troubleshooting,elser,lastturn,R@1,0.38333333332666664,0.3333333333,0.41761796166529547,0.0,1.0,15
question_types,Troubleshooting,elser,lastturn,R@3,0.6388888888933333,0.6666666667,0.3904447335397698,0.0,1.0,15
question_types,Troubleshooting,elser,lastturn,R@5,0.7055555555533334,1.0,0.4188829943608781,0.0,1.0,15
question_types,Troubleshooting,elser,lastturn,R@10,0.7055555555533334,1.0,0.4188829943608781,0.0,1.0,15
question_types,Troubleshooting,elser,lastturn,nDCG@1,0.6,1.0,0.50709255283711,0.0,1.0,15
question_types,Troubleshooting,elser,lastturn,nDCG@3,0.6271188050666666,0.765360637,0.4066412867268608,0.0,1.0,15
question_types,Troubleshooting,elser,lastturn,nDCG@5,0.6535896980866667,0.8854598816,0.41816712831603275,0.0,1.0,15
question_types,Troubleshooting,elser,lastturn,nDCG@10,0.6535896980866667,0.8854598816,0.41816712831603275,0.0,1.0,15
question_types,Troubleshooting,elser,rewrite,R@1,0.27777777777333335,0.0,0.40662503039457154,0.0,1.0,15
question_types,Troubleshooting,elser,rewrite,R@3,0.57222222222,0.6666666667,0.4486163324705629,0.0,1.0,15
question_types,Troubleshooting,elser,rewrite,R@5,0.6111111111066667,1.0,0.45279847065675977,0.0,1.0,15
question_types,Troubleshooting,elser,rewrite,R@10,0.7388888888866667,1.0,0.42124469130069897,0.0,1.0,15
question_types,Troubleshooting,elser,rewrite,nDCG@1,0.4,0.0,0.50709255283711,0.0,1.0,15
question_types,Troubleshooting,elser,rewrite,nDCG@3,0.5195053854133334,0.6309297536,0.42522344461321765,0.0,1.0,15
question_types,Troubleshooting,elser,rewrite,nDCG@5,0.5397285482466667,0.6309297536,0.4334670409905013,0.0,1.0,15
question_types,Troubleshooting,elser,rewrite,nDCG@10,0.5946414332733333,0.6309297536,0.39662413392320917,0.0,1.0,15
question_types,Troubleshooting,elser,questions,R@1,0.14444444443999999,0.0,0.2877572463074281,0.0,1.0,15
question_types,Troubleshooting,elser,questions,R@3,0.2888888888933333,0.0,0.4340043644520021,0.0,1.0,15
question_types,Troubleshooting,elser,questions,R@5,0.3333333333333333,0.0,0.4879500364742666,0.0,1.0,15
question_types,Troubleshooting,elser,questions,R@10,0.4666666666666667,0.0,0.5163977794943223,0.0,1.0,15
question_types,Troubleshooting,elser,questions,nDCG@1,0.26666666666666666,0.0,0.45773770821706344,0.0,1.0,15
question_types,Troubleshooting,elser,questions,nDCG@3,0.2733472319733333,0.0,0.4104500401350384,0.0,1.0,15
question_types,Troubleshooting,elser,questions,nDCG@5,0.30029487817333333,0.0,0.44739671872728837,0.0,1.0,15
question_types,Troubleshooting,elser,questions,nDCG@10,0.34473932261333334,0.0,0.4304891699888426,0.0,1.0,15
question_types,Troubleshooting,bm25,lastturn,R@1,0.23888888888666668,0.0,0.4068689322642837,0.0,1.0,15
question_types,Troubleshooting,bm25,lastturn,R@3,0.35555555555333335,0.0,0.44035819955514593,0.0,1.0,15
question_types,Troubleshooting,bm25,lastturn,R@5,0.4111111111133333,0.0,0.47503828862797215,0.0,1.0,15
question_types,Troubleshooting,bm25,lastturn,R@10,0.43333333333333335,0.0,0.4952152009360125,0.0,1.0,15
question_types,Troubleshooting,bm25,lastturn,nDCG@1,0.3333333333333333,0.0,0.4879500364742666,0.0,1.0,15
question_types,Troubleshooting,bm25,lastturn,nDCG@3,0.34071334433333333,0.0,0.41973624180489083,0.0,1.0,15
question_types,Troubleshooting,bm25,lastturn,nDCG@5,0.36757377680000003,0.0,0.44196598340525795,0.0,1.0,15
question_types,Troubleshooting,bm25,lastturn,nDCG@10,0.3780021929333333,0.0,0.4513916061504574,0.0,1.0,15
question_types,Troubleshooting,bm25,rewrite,R@1,0.36666666666,0.3333333333,0.4281744192893937,0.0,1.0,15
question_types,Troubleshooting,bm25,rewrite,R@3,0.47777777777999997,0.5,0.44927925820622816,0.0,1.0,15
question_types,Troubleshooting,bm25,rewrite,R@5,0.57777777778,0.6666666667,0.45802659288384456,0.0,1.0,15
question_types,Troubleshooting,bm25,rewrite,R@10,0.67777777778,1.0,0.44750927394244844,0.0,1.0,15
question_types,Troubleshooting,bm25,rewrite,nDCG@1,0.5333333333333333,1.0,0.5163977794943223,0.0,1.0,15
question_types,Troubleshooting,bm25,rewrite,nDCG@3,0.47474612336,0.6131471928,0.4313175399744915,0.0,1.0,15
question_types,Troubleshooting,bm25,rewrite,nDCG@5,0.5296097365866667,0.6309297536,0.43741677107976595,0.0,1.0,15
question_types,Troubleshooting,bm25,rewrite,nDCG@10,0.5718326952266667,0.6713860725,0.42014501312413105,0.0,1.0,15
question_types,Troubleshooting,bm25,questions,R@1,0.11111111110666666,0.0,0.2721655269720206,0.0,1.0,15
question_types,Troubleshooting,bm25,questions,R@3,0.17777777777333334,0.0,0.3533662757907769,0.0,1.0,15
question_types,Troubleshooting,bm25,questions,R@5,0.26666666666666666,0.0,0.42163702135766623,0.0,1.0,15
question_types,Troubleshooting,bm25,questions,R@10,0.3,0.0,0.41880404176465713,0.0,1.0,15
question_types,Troubleshooting,bm25,questions,nDCG@1,0.2,0.0,0.4140393356054125,0.0,1.0,15
question_types,Troubleshooting,bm25,questions,nDCG@3,0.17129914704,0.0,0.31604321954448955,0.0,1.0,15
question_types,Troubleshooting,bm25,questions,nDCG@5,0.20919212036,0.0,0.3311341085909521,0.0,1.0,15
question_types,Troubleshooting,bm25,questions,nDCG@10,0.22100807281333334,0.0,0.3262626636380408,0.0,1.0,15
question_types,Troubleshooting,bge,lastturn,R@1,0.23888888888666668,0.0,0.4068689322642837,0.0,1.0,15
question_types,Troubleshooting,bge,lastturn,R@3,0.42777777778,0.5,0.44417154320093194,0.0,1.0,15
question_types,Troubleshooting,bge,lastturn,R@5,0.47222222222,0.5,0.44950001618567925,0.0,1.0,15
question_types,Troubleshooting,bge,lastturn,R@10,0.49444444444,0.5,0.43240131761181516,0.0,1.0,15
question_types,Troubleshooting,bge,lastturn,nDCG@1,0.3333333333333333,0.0,0.4879500364742666,0.0,1.0,15
question_types,Troubleshooting,bge,lastturn,nDCG@3,0.40598111961333333,0.3065735964,0.44361998544905834,0.0,1.0,15
question_types,Troubleshooting,bge,lastturn,nDCG@5,0.41897818952666666,0.3065735964,0.43343869217322334,0.0,1.0,15
question_types,Troubleshooting,bge,lastturn,nDCG@10,0.43012221986,0.3065735964,0.4239418765047974,0.0,1.0,15
question_types,Troubleshooting,bge,rewrite,R@1,0.19444444444,0.0,0.35026445035695875,0.0,1.0,15
question_types,Troubleshooting,bge,rewrite,R@3,0.48333333334,0.6666666667,0.4343851703190329,0.0,1.0,15
question_types,Troubleshooting,bge,rewrite,R@5,0.5166666666733333,0.6666666667,0.4133198922571671,0.0,1.0,15
question_types,Troubleshooting,bge,rewrite,R@10,0.5388888888933333,0.6666666667,0.43056195591902313,0.0,1.0,15
question_types,Troubleshooting,bge,rewrite,nDCG@1,0.3333333333333333,0.0,0.4879500364742666,0.0,1.0,15
question_types,Troubleshooting,bge,rewrite,nDCG@3,0.4337993703733333,0.530721274,0.4088372095380161,0.0,1.0,15
question_types,Troubleshooting,bge,rewrite,nDCG@5,0.43840404880666667,0.530721274,0.3806105434836467,0.0,1.0,15
question_types,Troubleshooting,bge,rewrite,nDCG@10,0.44954807913333333,0.6309297536,0.3859167893816743,0.0,1.0,15
question_types,Troubleshooting,bge,questions,R@1,0.11111111110666666,0.0,0.2721655269720206,0.0,1.0,15
question_types,Troubleshooting,bge,questions,R@3,0.21111111110666667,0.0,0.3589372909504038,0.0,1.0,15
question_types,Troubleshooting,bge,questions,R@5,0.25555555556,0.0,0.3927248454538108,0.0,1.0,15
question_types,Troubleshooting,bge,questions,R@10,0.25555555556,0.0,0.3927248454538108,0.0,1.0,15
question_types,Troubleshooting,bge,questions,nDCG@1,0.2,0.0,0.4140393356054125,0.0,1.0,15
question_types,Troubleshooting,bge,questions,nDCG@3,0.1917373868,0.0,0.3140810162642709,0.0,1.0,15
question_types,Troubleshooting,bge,questions,nDCG@5,0.21731399607333335,0.0,0.3441351205169193,0.0,1.0,15
question_types,Troubleshooting,bge,questions,nDCG@10,0.21731399607333335,0.0,0.3441351205169193,0.0,1.0,15
